hotel_name,reviewer_name,reviewer_url,reviewer_location,reviewer_reviewdate,reviewer_helpful_name,reviewer_title,reviewer_detail,reviewer_datestay,reviewer_triptype,reviewer_user_rating,,overall_hotelrating,overallrating_location,overallrating_cleaniness,overallrating_service,overallrating_value,,Region,Address,Phone No.
Quincy Hotel by Far East Hospitality,Paul F,https://www.tripadvisor.com.sg/Profile/PaulF584,"Bangkok, Thailand",Paul F wrote a review Feb 2020,44 contributions,great hotel great service,"excellent service and attitude from all staff!!!!!! this place is very well located easy to get to orchard rd. includes breakfast dinner drinks and coffees etc! even some cakes midday. i really like spending time here! although please fix shower nozzle it didnt work and one morning we had no hot water, slippers in room were verrrrrrrryyyyyyy small, please dont use one time use plastic water bottles in room! and even wet amenities in bathroom one time use plastics again ohhhhh no, tv channels couldnt watch as unsaturated colour.",Date of stay: February 2020,,4,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Paul F,https://www.tripadvisor.com.sg/Profile/PaulF584,"Bangkok, Thailand",Paul F wrote a review Feb 2020,45 helpful votes,great hotel great service,-''-,Date of stay: February 2020,,4,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Riadh8891,https://www.tripadvisor.com.sg/Profile/Riadh8891,,Riadh8891 wrote a review Feb 2020,1 contribution,Great Experience,"Great location near orchard street, awesome service and amenities. Infinity pool and gym come with an awesome view. The all day light refreshment and the evening cocktails were the cherry on top of the cake.",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Riadh8891,https://www.tripadvisor.com.sg/Profile/Riadh8891,,Riadh8891 wrote a review Feb 2020,1 helpful vote,Great Experience,"Great location near orchard street, awesome service and amenities. Infinity pool and gym come with an awesome view. The all day light refreshment and the evening cocktails were the cherry on top of the cake.",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,marniesarah,https://www.tripadvisor.com.sg/Profile/marniesarah,,marniesarah wrote a review Feb 2020,1 contribution,John & Marnie Honeymoon,"Was a great stay we thoroughly enjoyed it. We were very well looked after, a great hotel with great staff and food. We will defiantly recommend. Was nice and central and we enjoyed walking to areas around the hotel. The car service was great, lovely man with lots of knowledge",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,marniesarah,https://www.tripadvisor.com.sg/Profile/marniesarah,,marniesarah wrote a review Feb 2020,1 helpful vote,John & Marnie Honeymoon,"Was a great stay we thoroughly enjoyed it. We were very well looked after, a great hotel with great staff and food. We will defiantly recommend. Was nice and central and we enjoyed walking to areas around the hotel. The car service was great, lovely man with lots of knowledge",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,janetbirch,https://www.tripadvisor.com.sg/Profile/janetbirch,"Nottingham, United Kingdom",janetbirch wrote a review Feb 2020,8 contributions,Quincy Hotel Singapore,"Overall the Quincy Hotel was very good. The restaurant staff could have been a little more friendlier. Hotel was a distance from the centre of town, which was quite tiring going backwards and forwards.",Date of stay: February 2020,,4,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,janetbirch,https://www.tripadvisor.com.sg/Profile/janetbirch,"Nottingham, United Kingdom",janetbirch wrote a review Feb 2020,2 helpful votes,Quincy Hotel Singapore,"Overall the Quincy Hotel was very good. The restaurant staff could have been a little more friendlier. Hotel was a distance from the centre of town, which was quite tiring going backwards and forwards.",Date of stay: February 2020,,4,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Valerie E,https://www.tripadvisor.com.sg/Profile/Vepalmcoast,"Palm Coast, Florida",Valerie E wrote a review Feb 2020,3 contributions,Fabulous hotel. Excellent service. Convenient location,"Stayed 4 nights, was only suppose to stay 2 but cruise cancelled due to coronavirus. They were wonderful about extending stay while we shifted our trip around. All staff very helpful, especially Tommy who we dealt with the most. Evening appetizers and drinks make it uneccesary to eat out. Can also use sister property next door. Breakfast was wonderful each morning. In addition to buffet they will cook some things to order. Will definitely return to Singapore a great city and to Quincy Hotel",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Jim_atl,https://www.tripadvisor.com.sg/Profile/Jim_atl,"Atlanta, Georgia",Jim_atl wrote a review Feb 2020,"1,015 contributions",Excellent Five Nights,"I was glad I chose this hotel for my Singapore visit. It is a couple of blocks from the upscale Orchard Road stores. It is a short taxi or subway ride to most sights. You could walk, but it is quite hot and humid. My room was modern and clean. The air conditioning worked well. It was very quiet. I did not hear any noise. The room was stocked each day with complimentary coke and other drinks. And three small bags of chips and snacks. They serve snacks during the day in the restaurant. I ate dinner at the restaurant every night. The food was good and the alcoholic drinks were included, which is a huge benefit in a city with expensive alcohol prices. The staff were very helpful and kind. After the first day they knew me and what I liked to drink. I did not have any complaints or issues with the hotel. I highly recommend it.",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Jim_atl,https://www.tripadvisor.com.sg/Profile/Jim_atl,"Atlanta, Georgia",Jim_atl wrote a review Feb 2020,317 helpful votes,Excellent Five Nights,-''-,Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Larry L,https://www.tripadvisor.com.sg/Profile/lawrencel686,"Metro Minneapolis-Saint Paul, Minnesota",Larry L wrote a review Feb 2020,43 contributions,A hotel for all reasons,"We loved our week-long stay at the Quincy. The room and staff are great, but the extras are spectacular! Full breakfast, evening wine beer and drinks, delicious light dinner (that left me completely full), two free pieces of laundry per day, snacks in your room refrigerator—all included when you book your room directly with Far East Hospitality.
Very comfortable room and 12th floor workout room and pool. An easy walk to Orchard Road shops and transit. The staff here is friendly and accommodating. Staying at the Quincy should be an easy decision.",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Larry L,https://www.tripadvisor.com.sg/Profile/lawrencel686,"Metro Minneapolis-Saint Paul, Minnesota",Larry L wrote a review Feb 2020,7 helpful votes,A hotel for all reasons,-''-,Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,julian c,https://www.tripadvisor.com.sg/Profile/988julianc,"Hailsham, United Kingdom",julian c wrote a review Feb 2020,210 contributions,What a gem!,"Quincy Hotel is up a quiet side road about a 10 minute walk from all the designer shops on Orchard Road and the MRT station. A very warm welcome awaits you the moment you walk through the door to the moment you leave. Rooms are a good size with free mini bar with soft drinks and snacks. Swimming pool on the twelth floor is a great place to relax after a hard days sight seeing! Complimentary cocktails, wine and other drinks are served every evening along with the complimentary buffet dinner, so no real need to go out for dinner in the evening if you are only staying for a few nights. There is a good range of food on offer at breakfast too. The hotel is decorated in a modern style and has an outside seating area if you want to sit outside in the evening when the temperature has cooled down.",Date of stay: January 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,julian c,https://www.tripadvisor.com.sg/Profile/988julianc,"Hailsham, United Kingdom",julian c wrote a review Feb 2020,49 helpful votes,What a gem!,-''-,Date of stay: January 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Jigger-Fred,https://www.tripadvisor.com.sg/Profile/Jigger-Fred,Philippines,Jigger-Fred wrote a review Feb 2020,"1,203 contributions",Great value for money,"Not your 5-star hotel but everything was great. Very friendly and helpful front desk staff, room is minimalist but used the space very well. Breakfast buffet was limited though.
Big Shout out to YIN from the restaurant. She is very accommodating and made sure all the guests were served well. Location is great. 5 minutes walk from the Orchard Road malls. Definitely will come back to this hotel when visiting Singapore.",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Jigger-Fred,https://www.tripadvisor.com.sg/Profile/Jigger-Fred,Philippines,Jigger-Fred wrote a review Feb 2020,344 helpful votes,Great value for money,"Not your 5-star hotel but everything was great. Very friendly and helpful front desk staff, room is minimalist but used the space very well. Breakfast buffet was limited though.
Big Shout out to YIN from the restaurant. She is very accommodating and made sure all the guests were served well. Location is great. 5 minutes walk from the Orchard Road malls. Definitely will come back to this hotel when visiting Singapore.",Date of stay: February 2020,,5,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Becky,https://www.tripadvisor.com.sg/Profile/beckyjones1990,"Kingswinford, United Kingdom",Becky wrote a review Jan 2020,35 contributions,Good stay,"We stayed here for 3 nights as part of our honeymoon - we arrived at 7am on the 26th January and the gentleman who checked us in kindly allowed us to go to our room although check in wasn’t usually until 2pm - this was a lovely touch as we had travelled from the uk on a 13 hour flight and we were extremely tired. The hotel was clean, good gym, we didn’t use the pool or steam room or sauna but they looked nice and clean. Hotel is in good location about 10 minute walk to orchard road and easy access to the Mrt. We had breakfast daily which was ok, the hotel would make up additional requests for example eggs cooked to your liking or pancakes other than that the buffet was very standard but more or less something for everyone. We were a little disappointed on the evenings as it…",Date of stay: January 2020,Trip type: Travelled as a couple,4,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,Becky,https://www.tripadvisor.com.sg/Profile/beckyjones1990,"Kingswinford, United Kingdom",Becky wrote a review Jan 2020,5 helpful votes,Good stay,-''-,Date of stay: January 2020,Trip type: Travelled as a couple,4,,,,,,,,Orchard,,
Quincy Hotel by Far East Hospitality,JUNKNG,https://www.tripadvisor.com.sg/Profile/JUNKNG,"Singapore, Singapore",JUNKNG wrote a review Jan 2020,1 contribution,Great services and facilities,"Staycation with my family in Quincy Hotel, great location and excellent services. Located at city area and few minute walk to Orchard MRT. Complimentary light refreshment and buffer dinner together with free flow wine, beer and juices.",Date of stay: January 2020,,5,,,,,,,,Orchard,,
